genreID,movieID,genre
18,34053,Drama
10749,34053,Romance
28,25884,Action
35,25884,Comedy
10751,25884,Family
18,26355,Drama
10751,26355,Family
10749,26355,Romance
80,10675,Crime
18,10675,Drama
9648,10675,Mystery
53,10675,Thriller
18,38982,Drama
10749,38982,Romance
18,10130,Drama
35,2617,Comedy
35,38615,Comedy
10402,38615,Music
27,21362,Horror
14,21362,Fantasy
35,21362,Comedy
35,30690,Comedy
18,75889,Drama
27,38500,Horror
99,26723,Documentary
10402,26723,Music
35,20443,Comedy
27,49365,Horror
53,49365,Thriller
35,11347,Comedy
27,11347,Horror
16,12144,Animation
12,12144,Adventure
10751,12144,Family
35,13704,Comedy
10751,13704,Family
18,12505,Drama
28,12505,Action
53,12505,Thriller
18,41963,Drama
10749,41963,Romance
9648,41963,Mystery
53,41963,Thriller
35,13482,Comedy
18,13482,Drama
28,34014,Action
35,34014,Comedy
18,34014,Drama
10749,34014,Romance
35,29739,Comedy
35,12120,Comedy
878,12120,Science Fiction
18,47818,Drama
10749,47818,Romance
28,38617,Action
80,38617,Crime
18,38617,Drama
9648,38617,Mystery
53,38617,Thriller
35,3543,Comedy
18,3543,Drama
18,51321,Drama
28,9604,Action
80,9604,Crime
35,24929,Comedy
27,24929,Horror
35,10925,Comedy
27,10925,Horror
12,13965,Adventure
18,13965,Drama
28,13965,Action
37,13965,Western
10751,13965,Family
10751,24266,Family
18,24266,Drama
28,24266,Action
37,24266,Western
10749,24266,Romance
18,58434,Drama
10751,58434,Family
18,18197,Drama
35,70842,Comedy
18,70842,Drama
18,38909,Drama
10402,38909,Music
10749,38909,Romance
10402,17126,Music
35,17126,Comedy
27,11503,Horror
53,11503,Thriller
28,38558,Action
12,38558,Adventure
80,38558,Crime
18,38558,Drama
28,9717,Action
12,9717,Adventure
80,9717,Crime
53,9717,Thriller
35,11966,Comedy
10751,11966,Family
878,11966,Science Fiction
18,11966,Drama
35,2605,Comedy
10751,2605,Family
878,2605,Science Fiction
27,8740,Horror
53,8740,Thriller
10749,25497,Romance
80,25497,Crime
18,25497,Drama
28,38560,Action
35,38560,Comedy
80,38560,Crime
9648,38560,Mystery
53,38560,Thriller
35,50203,Comedy
18,50203,Drama
10749,50203,Romance
35,26798,Comedy
18,91445,Drama
35,91445,Comedy
27,41428,Horror
878,41428,Science Fiction
28,8337,Action
27,8337,Horror
878,8337,Science Fiction
53,8337,Thriller
18,47493,Drama
53,47493,Thriller
36,47493,History
35,8463,Comedy
18,8463,Drama
10749,8463,Romance
18,41974,Drama
9648,41974,Mystery
18,28176,Drama
35,9493,Comedy
35,26603,Comedy
14,26603,Fantasy
28,33172,Action
27,33172,Horror
878,33172,Science Fiction
53,33172,Thriller
27,29095,Horror
35,29095,Comedy
35,12582,Comedy
53,12582,Thriller
80,12582,Crime
9648,12582,Mystery
35,10001,Comedy
878,10001,Science Fiction
14,11352,Fantasy
18,11352,Drama
10749,11352,Romance
28,12500,Action
12,12500,Adventure
28,25678,Action
12,25678,Adventure
18,25678,Drama
28,25682,Action
12,25682,Adventure
18,25682,Drama
28,32049,Action
53,32049,Thriller
35,45225,Comedy
18,45225,Drama
10749,45225,Romance
12,1648,Adventure
35,1648,Comedy
878,1648,Science Fiction
28,4105,Action
53,4105,Thriller
80,4105,Crime
18,22711,Drama
10749,22711,Romance
28,19124,Action
53,19124,Thriller
28,69828,Action
12,69828,Adventure
35,69828,Comedy
27,53150,Horror
35,53150,Comedy
878,53150,Science Fiction
18,10142,Drama
36,10142,History
10752,10142,War
14,3064,Fantasy
35,3064,Comedy
878,3064,Science Fiction
10749,3064,Romance
35,86093,Comedy
80,86093,Crime
28,10134,Action
878,10134,Science Fiction
18,21291,Drama
35,21291,Comedy
28,4925,Action
12,4925,Adventure
18,4925,Drama
53,4925,Thriller
28,30352,Action
35,30352,Comedy
14,15142,Fantasy
35,15142,Comedy
878,15142,Science Fiction
10749,15142,Romance
35,14550,Comedy
18,32075,Drama
9648,32075,Mystery
10402,2210,Music
35,2210,Comedy
18,2210,Drama
10749,2210,Romance
878,2210,Science Fiction
18,25005,Drama
53,25005,Thriller
10402,25005,Music
18,21721,Drama
10402,21721,Music
35,116014,Comedy
18,116014,Drama
10749,116014,Romance
12,11828,Adventure
14,11828,Fantasy
35,11828,Comedy
28,55699,Action
35,55699,Comedy
28,10551,Action
35,10551,Comedy
80,10551,Crime
18,10551,Drama
53,10551,Thriller
10752,20713,War
12,20713,Adventure
10752,27461,War
18,27461,Drama
36,27461,History
18,41969,Drama
53,41969,Thriller
18,1380,Drama
35,19157,Comedy
18,11465,Drama
35,17190,Comedy
18,17190,Drama
10749,17190,Romance
35,55059,Comedy
10749,55059,Romance
35,9085,Comedy
80,9085,Crime
18,9085,Drama
35,17819,Comedy
80,17819,Crime
9648,17819,Mystery
10749,17819,Romance
18,46786,Drama
35,46786,Comedy
14,14776,Fantasy
35,14776,Comedy
35,59585,Comedy
18,59585,Drama
18,32855,Drama
35,32855,Comedy
10749,32855,Romance
28,29185,Action
80,29185,Crime
18,29185,Drama
53,29185,Thriller
18,39787,Drama
80,32059,Crime
9648,32059,Mystery
53,32059,Thriller
80,505,Crime
18,505,Drama
18,4486,Drama
28,10345,Action
35,10345,Comedy
80,10345,Crime
28,10222,Action
53,10222,Thriller
18,12774,Drama
18,14621,Drama
35,19118,Comedy
12,14372,Adventure
27,14372,Horror
28,14372,Action
53,14372,Thriller
878,14372,Science Fiction
12,15138,Adventure
14,15138,Fantasy
35,15138,Comedy
10751,15138,Family
28,9972,Action
12,9972,Adventure
80,9972,Crime
18,9972,Drama
53,9972,Thriller
35,9494,Comedy
10749,9494,Romance
35,17362,Comedy
10749,17362,Romance
35,9942,Comedy
35,8216,Comedy
10402,8216,Music
9648,4296,Mystery
18,4296,Drama
878,4296,Science Fiction
53,4296,Thriller
10749,24739,Romance
878,24739,Science Fiction
53,24739,Thriller
35,39197,Comedy
35,9686,Comedy
18,9686,Drama
10749,9686,Romance
12,27418,Adventure
18,27418,Drama
28,27418,Action
53,27418,Thriller
28,39002,Action
18,39002,Drama
28,43345,Action
18,43345,Drama
10749,43345,Romance
28,31606,Action
12,31606,Adventure
80,31606,Crime
18,31606,Drama
53,31606,Thriller
35,27607,Comedy
18,27607,Drama
27,27607,Horror
35,37146,Comedy
12,37146,Adventure
28,20006,Action
12,20006,Adventure
35,20006,Comedy
18,20006,Drama
10749,20006,Romance
28,8867,Action
53,8867,Thriller
28,12663,Action
36,12663,History
10752,12663,War
12,331,Adventure
28,331,Action
53,331,Thriller
878,331,Science Fiction
35,11467,Comedy
10749,11467,Romance
80,327,Crime
18,327,Drama
53,327,Thriller
35,1548,Comedy
18,1548,Drama
35,13403,Comedy
10402,13403,Music
53,869,Thriller
878,869,Science Fiction
28,869,Action
12,869,Adventure
18,552,Drama
35,552,Comedy
10749,552,Romance
80,36095,Crime
27,36095,Horror
9648,36095,Mystery
53,36095,Thriller
35,33379,Comedy
18,47574,Drama
35,2171,Comedy
9648,87462,Mystery
53,87462,Thriller
27,87462,Horror
80,87462,Crime
28,20307,Action
80,20307,Crime
53,20307,Thriller
27,19142,Horror
878,19142,Science Fiction
35,41946,Comedy
28,41946,Action
12,41946,Adventure
28,10135,Action
53,10135,Thriller
18,32767,Drama
36,32767,History
35,56162,Comedy
35,24254,Comedy
14,19236,Fantasy
27,19236,Horror
9648,19236,Mystery
18,32261,Drama
36,32261,History
10749,32261,Romance
35,60276,Comedy
18,12150,Drama
80,12150,Crime
9648,12150,Mystery
80,11185,Crime
35,11185,Comedy
35,47045,Comedy
10749,47045,Romance
10749,18683,Romance
35,18683,Comedy
18,18683,Drama
53,12521,Thriller
35,12521,Comedy
27,12521,Horror
10749,12478,Romance
35,12478,Comedy
18,12478,Drama
18,49788,Drama
35,31083,Comedy
18,31083,Drama
10749,31083,Romance
27,30666,Horror
53,30666,Thriller
18,25155,Drama
27,25155,Horror
9648,25155,Mystery
53,25155,Thriller
18,65015,Drama
35,65015,Comedy
35,24077,Comedy
10749,24077,Romance
28,9618,Action
12,9618,Adventure
35,9618,Comedy
28,16560,Action
18,16560,Drama
35,31608,Comedy
12,22102,Adventure
35,22102,Comedy
10751,22102,Family
28,6951,Action
35,6951,Comedy
53,6951,Thriller
80,6951,Crime
10751,6951,Family
35,11959,Comedy
35,2616,Comedy
18,2616,Drama
10751,2616,Family
35,7091,Comedy
27,7091,Horror
35,249,Comedy
18,249,Drama
53,249,Thriller
12,11342,Adventure
35,11342,Comedy
14,11342,Fantasy
27,11342,Horror
12,183,Adventure
35,183,Comedy
18,183,Drama
10751,183,Family
10749,183,Romance
35,32330,Comedy
10749,32330,Romance
14,24126,Fantasy
27,24126,Horror
878,24126,Science Fiction
35,8494,Comedy
10749,26535,Romance
35,26535,Comedy
18,26535,Drama
12,41784,Adventure
18,41784,Drama
36,41784,History
27,27431,Horror
9648,27431,Mystery
53,27431,Thriller
10402,2148,Music
18,2148,Drama
80,2148,Crime
10749,2148,Romance
27,42033,Horror
878,42033,Science Fiction
53,42033,Thriller
28,42033,Action
35,11308,Comedy
18,11308,Drama
35,23239,Comedy
18,23239,Drama
10769,23239,Foreign
53,23239,Thriller
18,53119,Drama
10752,31941,War
18,31941,Drama
53,31941,Thriller
80,31941,Crime
28,31941,Action
37,19317,Western
28,19317,Action
35,19317,Comedy
12,19317,Adventure
10749,19317,Romance
35,27813,Comedy
27,27813,Horror
35,57745,Comedy
18,57745,Drama
53,2057,Thriller
35,9880,Comedy
10751,9880,Family
10749,9880,Romance
28,5175,Action
35,5175,Comedy
80,5175,Crime
53,5175,Thriller
18,21596,Drama
35,21596,Comedy
878,21596,Science Fiction
10749,21596,Romance
10769,21596,Foreign
18,41951,Drama
28,11385,Action
12,11385,Adventure
35,11385,Comedy
35,4484,Comedy
35,11684,Comedy
27,44414,Horror
53,44414,Thriller
9648,44414,Mystery
10749,44414,Romance
10402,44258,Music
18,44258,Drama
36,44258,History
18,20391,Drama
28,20391,Action
35,20391,Comedy
37,20391,Western
10402,20391,Music
28,12584,Action
12,12584,Adventure
18,12584,Drama
37,12584,Western
99,70042,Documentary
10402,70042,Music
18,1627,Drama
9648,11542,Mystery
18,11542,Drama
14,11542,Fantasy
878,11542,Science Fiction
53,11542,Thriller
27,11542,Horror
28,17169,Action
12,17169,Adventure
35,17169,Comedy
27,39176,Horror
18,33214,Drama
9648,33214,Mystery
53,33214,Thriller
28,19267,Action
35,19267,Comedy
35,2770,Comedy
10749,2770,Romance
12,12610,Adventure
16,12610,Animation
28,12610,Action
35,12610,Comedy
10751,12610,Family
27,1933,Horror
18,1933,Drama
9648,1933,Mystery
53,1933,Thriller
28,13496,Action
37,13496,Western
35,21055,Comedy
10749,21055,Romance
18,24936,Drama
80,24936,Crime
9648,24936,Mystery
18,80070,Drama
10749,80070,Romance
27,10972,Horror
9648,10972,Mystery
18,1722,Drama
36,1722,History
10749,1722,Romance
12,9896,Adventure
35,9896,Comedy
18,26665,Drama
35,26665,Comedy
10769,26665,Foreign
12,9683,Adventure
35,9683,Comedy
18,9683,Drama
10749,9683,Romance
35,2779,Comedy
80,2779,Crime
9648,2779,Mystery
10749,2779,Romance
53,2779,Thriller
35,2294,Comedy
28,10016,Action
27,10016,Horror
878,10016,Science Fiction
18,26602,Drama
35,26602,Comedy
10749,26602,Romance
18,37920,Drama
10751,37920,Family
35,22230,Comedy
10749,22230,Romance
878,22230,Science Fiction
35,13966,Comedy
10749,13966,Romance
18,742,Drama
35,742,Comedy
10749,742,Romance
35,248757,Comedy
10749,248757,Romance
35,15104,Comedy
18,15104,Drama
10749,15104,Romance
27,8922,Horror
53,8922,Thriller
18,11065,Drama
10749,11065,Romance
53,11065,Thriller
35,21118,Comedy
10749,21118,Romance
10749,46727,Romance
18,46727,Drama
80,46727,Crime
28,16314,Action
12,16314,Adventure
35,16314,Comedy
10751,16314,Family
12,18885,Adventure
28,18885,Action
35,18885,Comedy
10751,18885,Family
12,40508,Adventure
28,40508,Action
35,40508,Comedy
10751,40508,Family
28,5922,Action
18,5922,Drama
53,5922,Thriller
27,27346,Horror
35,34223,Comedy
27,34223,Horror
27,16307,Horror
10402,16307,Music
9648,16307,Mystery
53,16307,Thriller
10751,27681,Family
35,27681,Comedy
14,27681,Fantasy
28,11370,Action
12,11370,Adventure
18,11370,Drama
10402,12508,Music
18,12508,Drama
35,12508,Comedy
27,14033,Horror
9648,14033,Mystery
53,14033,Thriller
35,25462,Comedy
10749,25462,Romance
18,34714,Drama
53,34714,Thriller
9648,34714,Mystery
18,47161,Drama
35,106230,Comedy
18,106230,Drama
18,35176,Drama
28,35176,Action
35,35176,Comedy
53,35176,Thriller
80,35176,Crime
10749,35176,Romance
18,18734,Drama
80,44321,Crime
18,44321,Drama
10749,44321,Romance
35,26661,Comedy
80,5998,Crime
18,5998,Drama
9648,5998,Mystery
53,5998,Thriller
99,58062,Documentary
18,2176,Drama
53,2176,Thriller
35,20857,Comedy
10749,20857,Romance
18,22617,Drama
28,22617,Action
53,22617,Thriller
35,75386,Comedy
28,2185,Action
35,2185,Comedy
53,2185,Thriller
18,10696,Drama
10749,10696,Romance
28,2034,Action
80,2034,Crime
18,2034,Drama
53,2034,Thriller
28,21538,Action
35,21538,Comedy
878,21538,Science Fiction
10402,21538,Music
99,51722,Documentary
99,101860,Documentary
18,48834,Drama
28,30379,Action
878,30379,Science Fiction
53,30379,Thriller
35,31016,Comedy
18,31016,Drama
10749,31016,Romance
99,32567,Documentary
36,32567,History
18,12537,Drama
10749,12537,Romance
28,9028,Action
18,9028,Drama
37,9028,Western
27,16180,Horror
9648,16180,Mystery
18,11521,Drama
10751,11521,Family
18,21028,Drama
35,21028,Comedy
10749,21028,Romance
35,27327,Comedy
14,27327,Fantasy
27,27327,Horror
10402,27327,Music
53,27327,Thriller
28,35200,Action
18,35200,Drama
37,35200,Western
37,21242,Western
27,29756,Horror
35,82523,Comedy
18,82523,Drama
10749,82523,Romance
53,20115,Thriller
27,20115,Horror
9648,20115,Mystery
12,30295,Adventure
35,30295,Comedy
10749,30295,Romance
35,25767,Comedy
18,25767,Drama
10749,25767,Romance
35,33725,Comedy
10402,33725,Music
35,22874,Comedy
10749,22874,Romance
28,11576,Action
12,11576,Adventure
35,11576,Comedy
80,11576,Crime
28,43860,Action
12,43860,Adventure
18,43860,Drama
18,43802,Drama
10749,43802,Romance
28,9660,Action
35,9660,Comedy
10749,9660,Romance
80,15393,Crime
18,15393,Drama
10749,15393,Romance
53,15393,Thriller
35,248,Comedy
18,248,Drama
18,40885,Drama
10749,40885,Romance
18,25905,Drama
10752,25905,War
35,21148,Comedy
10749,21148,Romance
53,1644,Thriller
18,1644,Drama
9648,1644,Mystery
18,12502,Drama
53,12502,Thriller
18,66092,Drama
18,10373,Drama
10402,10373,Music
10751,13766,Family
12,13766,Adventure
28,16380,Action
14,16380,Fantasy
878,16380,Science Fiction
53,16380,Thriller
53,12103,Thriller
18,11313,Drama
9648,11313,Mystery
35,9398,Comedy
35,35066,Comedy
10749,35066,Romance
28,45864,Action
12,45864,Adventure
35,45864,Comedy
10749,45864,Romance
35,55372,Comedy
80,55372,Crime
18,55372,Drama
10402,292947,Music
99,292947,Documentary
9648,10866,Mystery
53,10866,Thriller
18,10866,Drama
35,34549,Comedy
10751,34549,Family
14,34549,Fantasy
878,34549,Science Fiction
35,9778,Comedy
10749,9778,Romance
99,34453,Documentary
10402,34453,Music
35,58429,Comedy
18,58429,Drama
18,16121,Drama
10752,16121,War
27,40220,Horror
18,166,Drama
10749,166,Romance
35,166,Comedy
18,42787,Drama
9648,42787,Mystery
53,42787,Thriller
80,1623,Crime
18,1623,Drama
35,40932,Comedy
10402,40932,Music
18,32027,Drama
27,13550,Horror
53,13550,Thriller
28,13612,Action
12,13612,Adventure
35,13612,Comedy
18,16769,Drama
10402,16769,Music
18,42158,Drama
10749,42158,Romance
10402,42158,Music
27,27958,Horror
28,27958,Action
18,27958,Drama
9648,27958,Mystery
53,27958,Thriller
99,86463,Documentary
10402,86463,Music
36,86463,History
12,31703,Adventure
27,31703,Horror
9648,31703,Mystery
53,31703,Thriller
18,1716,Drama
10749,1716,Romance
10752,1716,War
10402,27059,Music
53,20681,Thriller
28,20681,Action
12,20681,Adventure
80,57743,Crime
18,57743,Drama
53,57743,Thriller
28,3172,Action
35,3172,Comedy
80,3172,Crime
10749,3172,Romance
28,17708,Action
35,17708,Comedy
80,17708,Crime
28,12780,Action
80,12780,Crime
18,12780,Drama
18,570,Drama
53,1018,Thriller
18,1018,Drama
9648,1018,Mystery
35,25641,Comedy
18,25641,Drama
10749,25641,Romance
28,16767,Action
16,16767,Animation
878,16767,Science Fiction
18,102933,Drama
28,11380,Action
27,11380,Horror
53,11380,Thriller
28,27396,Action
80,27396,Crime
18,27396,Drama
9648,27396,Mystery
53,27396,Thriller
10402,26299,Music
10749,26299,Romance
28,984,Action
80,984,Crime
53,984,Thriller
99,15559,Documentary
18,14811,Drama
10749,14811,Romance
99,21741,Documentary
18,77670,Drama
53,77670,Thriller
80,77670,Crime
10749,77670,Romance
35,55727,Comedy
10749,55727,Romance
99,15560,Documentary
18,9585,Drama
53,9585,Thriller
35,14267,Comedy
80,14267,Crime
99,45929,Documentary
27,768,Horror
9648,768,Mystery
53,768,Thriller
28,2100,Action
18,2100,Drama
53,2100,Thriller
35,11091,Comedy
18,11091,Drama
10749,11091,Romance
53,3173,Thriller
28,3173,Action
80,3173,Crime
18,3173,Drama
80,27092,Crime
18,23941,Drama
9648,23941,Mystery
18,18192,Drama
10749,11845,Romance
18,11845,Drama
16,9081,Animation
18,9081,Drama
18,167,Drama
878,167,Science Fiction
35,34043,Comedy
10751,34043,Family
10749,34043,Romance
27,9378,Horror
53,9378,Thriller
10749,27444,Romance
18,27444,Drama
35,27444,Comedy
14,141,Fantasy
18,141,Drama
9648,141,Mystery
28,10034,Action
80,10034,Crime
35,10034,Comedy
18,11457,Drama
80,10778,Crime
18,10778,Drama
35,78657,Comedy
18,67385,Drama
10769,67385,Foreign
9648,11456,Mystery
53,11456,Thriller
80,11456,Crime
16,585,Animation
35,585,Comedy
10751,585,Family
28,10796,Action
878,10796,Science Fiction
53,10796,Thriller
18,23949,Drama
28,11088,Action
80,11088,Crime
18,11088,Drama
53,11088,Thriller
35,9889,Comedy
10749,9889,Romance
18,140511,Drama
53,140511,Thriller
18,133115,Drama
35,133115,Comedy
10749,133115,Romance
27,45964,Horror
53,45964,Thriller
28,32014,Action
878,32014,Science Fiction
37,32014,Western
28,13408,Action
35,13408,Comedy
12,671,Adventure
14,671,Fantasy
10751,671,Family
35,17731,Comedy
18,17731,Drama
35,20794,Comedy
80,20794,Crime
53,20794,Thriller
12,11469,Adventure
35,11469,Comedy
14,11469,Fantasy
35,14369,Comedy
28,1535,Action
80,1535,Crime
53,1535,Thriller
14,1433,Fantasy
18,1433,Drama
27,1433,Horror
53,1433,Thriller
878,1433,Science Fiction
18,1999,Drama
53,1999,Thriller
28,78076,Action
53,78076,Thriller
28,87774,Action
28,23847,Action
80,23847,Crime
18,23847,Drama
53,23847,Thriller
18,50785,Drama
10752,50785,War
35,12472,Comedy
10751,12472,Family
878,12472,Science Fiction
10749,42258,Romance
18,42258,Drama
14,11834,Fantasy
35,11834,Comedy
18,16085,Drama
35,16085,Comedy
10402,16085,Music
10749,16085,Romance
27,27405,Horror
18,269,Drama
80,269,Crime
28,16441,Action
14,16441,Fantasy
28,11422,Action
18,11422,Drama
36,11422,History
10752,11422,War
18,31037,Drama
36,31037,History
28,40739,Action
18,40739,Drama
10752,40739,War
28,10656,Action
53,10656,Thriller
18,32847,Drama
10749,32847,Romance
18,39938,Drama
10751,39938,Family
12,38766,Adventure
18,38766,Drama
28,38766,Action
10752,38766,War
28,43510,Action
10752,43510,War
18,43510,Drama
28,35284,Action
18,35284,Drama
10752,35284,War
35,14584,Comedy
53,14584,Thriller
80,14584,Crime
9648,14584,Mystery
35,58886,Comedy
10769,58886,Foreign
18,72277,Drama
9648,72277,Mystery
53,72277,Thriller
35,5781,Comedy
18,5781,Drama
10749,5781,Romance
35,23805,Comedy
10751,23805,Family
53,34388,Thriller
27,39867,Horror
27,11033,Horror
9648,11033,Mystery
53,11033,Thriller
28,69716,Action
18,69716,Drama
28,37835,Action
53,37835,Thriller
80,37835,Crime
18,37835,Drama
18,33356,Drama
878,33356,Science Fiction
18,3537,Drama
35,38922,Comedy
10749,38922,Romance
35,27145,Comedy
18,27145,Drama
10749,27145,Romance
28,8738,Action
878,8738,Science Fiction
80,28614,Crime
18,28614,Drama
9648,28614,Mystery
53,28614,Thriller
878,3604,Science Fiction
12,6974,Adventure
878,6974,Science Fiction
12,26398,Adventure
14,26398,Fantasy
878,26398,Science Fiction
27,42218,Horror
878,42218,Science Fiction
28,10649,Action
80,10649,Crime
53,10649,Thriller
12,42566,Adventure
28,42566,Action
80,42566,Crime
18,17689,Drama
28,17689,Action
80,17689,Crime
53,17689,Thriller
27,34084,Horror
28,15983,Action
53,15983,Thriller
28,14854,Action
80,14854,Crime
18,14854,Drama
10749,14854,Romance
53,14854,Thriller
37,14854,Western
12,10847,Adventure
18,10847,Drama
53,10847,Thriller
35,33525,Comedy
878,33525,Science Fiction
12,27591,Adventure
14,27591,Fantasy
878,27591,Science Fiction
53,299,Thriller
10402,299,Music
35,299,Comedy
80,299,Crime
18,31945,Drama
28,42160,Action
35,42160,Comedy
18,42160,Drama
53,42160,Thriller
28,10650,Action
80,10650,Crime
53,10650,Thriller
28,8007,Action
18,8007,Drama
53,8007,Thriller
10752,8007,War
18,19076,Drama
36,19076,History
35,81442,Comedy
99,50562,Documentary
28,13503,Action
37,13503,Western
53,161,Thriller
80,161,Crime
18,43774,Drama
10769,43774,Foreign
10749,43774,Romance
18,31064,Drama
53,31064,Thriller
18,31682,Drama
878,31682,Science Fiction
53,31682,Thriller
18,8342,Drama
28,8342,Action
36,8342,History
18,55479,Drama
80,4886,Crime
18,4886,Drama
9648,4886,Mystery
18,228,Drama
35,23111,Comedy
18,23111,Drama
10749,23111,Romance
35,42597,Comedy
10749,42597,Romance
35,194,Comedy
10749,194,Romance
35,11397,Comedy
18,1903,Drama
9648,1903,Mystery
10749,1903,Romance
878,1903,Science Fiction
53,1903,Thriller
18,11889,Drama
10749,11889,Romance
18,28171,Drama
80,9523,Crime
18,9523,Drama
9648,9523,Mystery
53,9523,Thriller
35,9428,Comedy
18,9428,Drama
12,1649,Adventure
35,1649,Comedy
10751,1649,Family
14,1649,Fantasy
878,1649,Science Fiction
35,11938,Comedy
27,43143,Horror
878,43143,Science Fiction
28,35201,Action
80,35201,Crime
53,35201,Thriller
35,42724,Comedy
18,42724,Drama
14,42724,Fantasy
28,24264,Action
12,24264,Adventure
35,24264,Comedy
14,24264,Fantasy
878,24264,Science Fiction
28,27150,Action
27,27150,Horror
878,27150,Science Fiction
53,27150,Thriller
12,26978,Adventure
878,26978,Science Fiction
10751,19209,Family
12,19209,Adventure
18,19209,Drama
35,8386,Comedy
28,12589,Action
12,12589,Adventure
16,12589,Animation
35,12589,Comedy
10751,12589,Family
14,12589,Fantasy
878,12589,Science Fiction
35,12312,Comedy
35,11232,Comedy
14,11232,Fantasy
10749,11232,Romance
878,11232,Science Fiction
12,120,Adventure
14,120,Fantasy
28,120,Action
18,11086,Drama
10749,11086,Romance
18,453,Drama
10749,453,Romance
16,18939,Animation
14,18939,Fantasy
18,18939,Drama
27,18939,Horror
35,18939,Comedy
878,18939,Science Fiction
27,12724,Horror
53,12724,Thriller
35,12724,Comedy
80,11414,Crime
18,11414,Drama
18,31507,Drama
10749,31507,Romance
18,42612,Drama
28,18783,Action
12,18783,Adventure
18,18783,Drama
10752,18783,War
16,12593,Animation
35,12593,Comedy
18,12593,Drama
16,14683,Animation
35,14683,Comedy
35,10794,Comedy
18,43136,Drama
10749,43136,Romance
18,45491,Drama
12,45491,Adventure
35,45491,Comedy
12,5052,Adventure
35,5052,Comedy
80,5052,Crime
18,37257,Drama
9648,37257,Mystery
80,37257,Crime
18,8489,Drama
28,855,Action
36,855,History
10752,855,War
18,12660,Drama
36,12660,History
10749,12660,Romance
10752,12660,War
10402,10269,Music
18,10269,Drama
10749,10269,Romance
18,5279,Drama
9648,5279,Mystery
53,5279,Thriller
18,10950,Drama
18,1365,Drama
10749,1365,Romance
18,6440,Drama
10749,6440,Romance
80,14580,Crime
18,14580,Drama
35,49410,Comedy
18,28296,Drama
18,24206,Drama
28,24206,Action
53,24206,Thriller
35,6037,Comedy
80,6037,Crime
9648,6037,Mystery
53,6037,Thriller
18,42987,Drama
18,61418,Drama
10749,27099,Romance
18,27099,Drama
35,11857,Comedy
18,11857,Drama
12,6312,Adventure
27,6312,Horror
28,6312,Action
36,6312,History
53,11595,Thriller
28,11595,Action
35,11595,Comedy
80,11595,Crime
18,11595,Drama
18,24166,Drama
10749,24166,Romance
9648,26337,Mystery
53,26337,Thriller
18,59066,Drama
10749,59066,Romance
10769,59066,Foreign
18,77985,Drama
10749,77985,Romance
35,77074,Comedy
10749,77074,Romance
18,10170,Drama
28,10170,Action
53,10170,Thriller
10749,10170,Romance
14,18317,Fantasy
18,18317,Drama
35,18317,Comedy
878,18317,Science Fiction
10749,18317,Romance
18,98491,Drama
10749,98491,Romance
35,26686,Comedy
18,26686,Drama
10749,26686,Romance
35,61934,Comedy
18,61934,Drama
16,27273,Animation
14,27273,Fantasy
10751,27273,Family
14,848,Fantasy
12,9610,Adventure
14,9610,Fantasy
28,9610,Action
16,15035,Animation
14,15035,Fantasy
878,15035,Science Fiction
35,16127,Comedy
14,16127,Fantasy
53,31603,Thriller
80,31603,Crime
18,32020,Drama
53,32020,Thriller
35,33155,Comedy
878,33155,Science Fiction
28,4965,Action
878,4965,Science Fiction
53,4965,Thriller
28,11891,Action
35,11891,Comedy
12,11888,Adventure
35,11888,Comedy
10751,11888,Family
53,150,Thriller
28,150,Action
35,150,Comedy
80,150,Crime
18,150,Drama
18,35263,Drama
35,112,Comedy
18,112,Drama
10749,112,Romance
18,125717,Drama
28,20678,Action
12,20678,Adventure
35,20678,Comedy
878,15050,Science Fiction
53,15050,Thriller
18,10423,Drama
18,11710,Drama
36,11710,History
35,17691,Comedy
37,17691,Western
35,27378,Comedy
18,27378,Drama
10769,27378,Foreign
99,57976,Documentary
35,651,Comedy
18,651,Drama
10752,651,War
18,31955,Drama
10749,31955,Romance
9648,20620,Mystery
878,20620,Science Fiction
53,20620,Thriller
18,20620,Drama
37,18647,Western
28,18647,Action
28,11362,Action
12,11362,Adventure
18,11362,Drama
53,11362,Thriller
18,2637,Drama
27,2637,Horror
9648,2637,Mystery
18,10229,Drama
10749,10229,Romance
35,50819,Comedy
10749,50819,Romance
18,12659,Drama
35,41870,Comedy
27,41870,Horror
878,41870,Science Fiction
18,35650,Drama
16,9606,Animation
878,9606,Science Fiction
18,11447,Drama
35,16550,Comedy
18,16550,Drama
35,13915,Comedy
18,13915,Drama
27,13915,Horror
28,34723,Action
12,34723,Adventure
18,34723,Drama
10751,34723,Family
35,31674,Comedy
10749,31674,Romance
18,52744,Drama
10749,52744,Romance
18,43340,Drama
10402,43340,Music
10749,43340,Romance
35,20009,Comedy
10749,20009,Romance
35,2084,Comedy
80,2084,Crime
53,2084,Thriller
18,50225,Drama
35,74692,Comedy
18,74692,Drama
9648,74692,Mystery
10749,74692,Romance
28,39775,Action
18,51044,Drama
10402,51044,Music
10749,51044,Romance
18,29475,Drama
10402,29475,Music
10749,4267,Romance
35,4267,Comedy
18,4267,Drama
18,4031,Drama
35,4031,Comedy
28,47871,Action
35,47871,Comedy
27,11594,Horror
18,11594,Drama
36,11594,History
28,19562,Action
35,19562,Comedy
35,11870,Comedy
10751,11870,Family
28,9884,Action
53,9884,Thriller
